postalcode,FIPS,date,time,Total Stations,Has Fuel:Has Power,Has Fuel:No Power,No Fuel:Has Power,No Power:No Fuel,PercentageOperational,raw_visit_counts 
70363,22109,9/3/21,14:12,19,15,0,1,3,78.95,849
70363,22109,9/3/21,22:12,19,13,0,1,5,68.42,849
70363,22109,9/4/21,6:12,19,12,0,1,6,63.16,849
70363,22109,9/4/21,14:12,19,11,0,1,7,57.89,849
70363,22109,9/4/21,22:12,19,8,2,1,8,42.11,849
70363,22109,9/5/21,6:12,19,8,2,1,8,42.11,849
70363,22109,9/5/21,14:12,19,7,2,1,9,36.84,849
70363,22109,9/5/21,22:12,19,7,2,1,9,36.84,849
70363,22109,9/6/21,6:12,19,7,2,1,9,36.84,849
70363,22109,9/6/21,14:12,19,7,1,2,9,36.84,849
70363,22109,9/6/21,22:12,19,4,1,3,11,21.05,849
70363,22109,9/7/21,6:12,19,4,1,3,11,21.05,849
70363,22109,9/7/21,14:12,19,4,1,3,11,21.05,849
70363,22109,9/7/21,22:12,19,4,1,3,11,21.05,849
70363,22109,9/8/21,6:12,19,4,1,3,11,21.05,849
70363,22109,9/8/21,14:12,19,5,1,3,10,26.32,849
70363,22109,9/8/21,22:12,19,5,3,2,9,26.32,849
70363,22109,9/9/21,6:12,19,5,3,2,9,26.32,849
70363,22109,9/9/21,14:12,19,5,3,2,9,26.32,849
70363,22109,9/9/21,22:12,19,5,3,2,9,26.32,849
70363,22109,9/10/21,6:12,19,5,3,2,9,26.32,849
70363,22109,9/10/21,14:12,19,5,3,2,9,26.32,849
70363,22109,9/10/21,22:12,19,5,3,1,10,26.32,849
70363,22109,9/11/21,6:12,19,5,3,1,10,26.32,849
70363,22109,9/11/21,14:12,19,5,3,1,10,26.32,849
70363,22109,9/11/21,22:12,19,5,3,1,10,26.32,849
70363,22109,9/12/21,6:12,19,5,3,1,10,26.32,849
70363,22109,9/12/21,14:12,19,5,3,1,10,26.32,849
70363,22109,9/12/21,22:12,19,5,2,1,11,26.32,849
70363,22109,9/13/21,6:12,19,5,2,1,11,26.32,849
70363,22109,9/13/21,14:12,19,5,2,0,12,26.32,849
70363,22109,9/13/21,22:12,19,5,2,0,12,26.32,849
70363,22109,9/14/21,6:12,19,5,2,0,12,26.32,849
70363,22109,9/14/21,14:12,19,5,2,0,12,26.32,849
70363,22109,9/14/21,22:12,19,5,2,0,12,26.32,849
70363,22109,9/15/21,6:12,19,5,2,0,12,26.32,849
70363,22109,9/15/21,14:12,19,5,2,0,12,26.32,849
70363,22109,9/15/21,22:12,19,5,2,0,12,26.32,849
70363,22109,9/16/21,6:12,19,5,2,0,12,26.32,849
70363,22109,9/16/21,14:12,19,5,2,0,12,26.32,849
70363,22109,9/16/21,22:12,19,5,2,0,12,26.32,849
70363,22109,9/17/21,6:12,19,5,2,0,12,26.32,849
70363,22109,9/17/21,14:12,19,5,2,0,12,26.32,849
70363,22109,9/17/21,22:12,19,5,2,0,12,26.32,849
70363,22109,9/18/21,6:12,19,5,2,0,12,26.32,849
70363,22109,9/18/21,14:12,19,5,2,0,12,26.32,849
70363,22109,9/18/21,22:12,19,5,2,0,12,26.32,849
70363,22109,9/19/21,6:12,19,5,2,0,12,26.32,849
70363,22109,9/19/21,14:12,19,5,2,0,12,26.32,849
70363,22109,9/19/21,22:12,19,5,2,0,12,26.32,849
70363,22109,9/20/21,6:12,19,5,2,0,12,26.32,849
70363,22109,9/20/21,14:12,19,5,3,0,11,26.32,849
70363,22109,9/20/21,22:13,19,5,3,0,11,26.32,849
70363,22109,9/21/21,6:12,19,5,3,0,11,26.32,849
70363,22109,9/21/21,14:23,19,5,3,0,11,26.32,849
70363,22109,9/21/21,22:12,19,5,3,0,11,26.32,849
70363,22109,9/22/21,6:12,19,5,3,0,11,26.32,849
70363,22109,9/22/21,14:12,19,5,3,0,11,26.32,849
70363,22109,9/22/21,22:12,19,5,3,0,11,26.32,849
70363,22109,9/23/21,6:13,19,5,3,0,11,26.32,849
70363,22109,9/23/21,14:12,19,5,3,0,11,26.32,849
70363,22109,9/23/21,22:12,19,6,3,0,10,31.58,849
70363,22109,9/24/21,6:13,19,6,3,0,10,31.58,849
70363,22109,9/24/21,14:12,19,6,3,0,10,31.58,849
70363,22109,9/24/21,22:12,19,6,3,0,10,31.58,849
70363,22109,9/25/21,6:12,19,6,3,0,10,31.58,849
70363,22109,9/25/21,14:12,19,6,3,0,10,31.58,849
70363,22109,9/25/21,22:12,19,6,3,0,10,31.58,849
70363,22109,9/26/21,6:12,19,6,3,0,10,31.58,849
70363,22109,9/26/21,14:12,19,6,3,0,10,31.58,849
70363,22109,9/26/21,22:12,19,6,3,0,10,31.58,849
70363,22109,9/27/21,6:12,19,6,3,0,10,31.58,849
70363,22109,9/27/21,14:12,19,6,3,0,10,31.58,849
70363,22109,9/27/21,22:12,19,6,3,0,10,31.58,849
70363,22109,9/28/21,6:12,19,6,3,0,10,31.58,849
70363,22109,9/28/21,14:12,19,6,3,0,10,31.58,849
70363,22109,9/28/21,22:12,19,6,3,0,10,31.58,849
70363,22109,9/29/21,6:12,19,6,3,0,10,31.58,849
70363,22109,9/29/21,14:12,19,6,3,0,10,31.58,849
70363,22109,9/29/21,22:12,19,6,3,0,10,31.58,849
70363,22109,9/30/21,6:12,19,6,3,0,10,31.58,849
70363,22109,9/30/21,14:12,19,6,3,0,10,31.58,849
70363,22109,9/30/21,22:13,19,6,3,0,10,31.58,849
70363,22109,10/1/21,6:12,19,6,3,0,10,31.58,849
70363,22109,10/1/21,14:12,19,6,3,0,10,31.58,849
70363,22109,10/1/21,22:12,19,6,3,0,10,31.58,849
70363,22109,10/2/21,6:12,19,6,3,0,10,31.58,849
70363,22109,10/2/21,14:12,19,6,3,0,10,31.58,849
70363,22109,10/2/21,22:12,19,6,3,0,10,31.58,849
70363,22109,10/3/21,6:12,19,6,3,0,10,31.58,849
70363,22109,10/3/21,14:12,19,6,3,0,10,31.58,849
70363,22109,10/3/21,22:12,19,7,3,0,9,36.84,849
70363,22109,10/4/21,6:12,19,7,3,0,9,36.84,849
70363,22109,10/4/21,14:12,19,7,3,0,9,36.84,849
70363,22109,10/4/21,22:12,19,7,3,0,9,36.84,849
70363,22109,10/5/21,6:12,19,7,3,0,9,36.84,849
70363,22109,10/5/21,14:12,19,7,3,0,9,36.84,849
70363,22109,10/5/21,22:12,19,7,3,0,9,36.84,849
70363,22109,10/6/21,6:12,19,7,3,0,9,36.84,849
70363,22109,10/6/21,14:12,19,7,3,0,9,36.84,849
70364,22109,8/27/21,22:13,28,28,0,0,0,100,3523
70364,22109,8/28/21,6:12,28,28,0,0,0,100,3523
70364,22109,8/28/21,14:12,28,28,0,0,0,100,3523
70364,22109,8/28/21,22:12,28,28,0,0,0,100,3523
70364,22109,8/29/21,6:12,28,28,0,0,0,100,3523
70364,22109,8/29/21,14:12,28,28,0,0,0,100,3523
70364,22109,8/29/21,22:12,28,28,0,0,0,100,3523
70364,22109,8/30/21,6:12,28,28,0,0,0,100,3523
70364,22109,8/30/21,14:12,28,28,0,0,0,100,3523
70364,22109,8/30/21,22:13,28,28,0,0,0,100,3523
70364,22109,8/31/21,6:12,28,28,0,0,0,100,3523
70364,22109,8/31/21,14:12,28,28,0,0,0,100,3523
70364,22109,8/31/21,22:12,28,27,0,0,1,96.43,3523
70364,22109,9/1/21,6:12,28,27,0,0,1,96.43,3523
70364,22109,9/1/21,14:12,28,27,0,0,1,96.43,3523
70364,22109,9/1/21,22:12,28,28,0,0,0,100,3523
70364,22109,9/2/21,6:12,28,28,0,0,0,100,3523
70364,22109,9/2/21,14:12,28,26,0,0,2,92.86,3523
70364,22109,9/2/21,22:12,28,26,0,0,2,92.86,3523
70364,22109,9/3/21,6:12,28,25,0,1,2,89.29,3523
70364,22109,9/3/21,14:12,28,23,0,0,5,82.14,3523
70364,22109,9/3/21,22:12,28,15,3,0,10,53.57,3523
70364,22109,9/4/21,6:12,28,11,3,3,11,39.29,3523
70364,22109,9/4/21,14:12,28,9,4,3,12,32.14,3523
70364,22109,9/4/21,22:12,28,11,3,2,12,39.29,3523
70364,22109,9/5/21,6:12,28,6,2,4,16,21.43,3523
70364,22109,9/5/21,14:12,28,8,0,3,17,28.57,3523
70364,22109,9/5/21,22:12,28,7,1,3,17,25,3523
70364,22109,9/6/21,6:12,28,5,1,3,19,17.86,3523
70364,22109,9/6/21,14:12,28,5,1,4,18,17.86,3523
70364,22109,9/6/21,22:12,28,6,4,3,15,21.43,3523
70364,22109,9/7/21,6:12,28,5,4,3,16,17.86,3523
70364,22109,9/7/21,14:12,28,6,4,3,15,21.43,3523
70364,22109,9/7/21,22:12,28,7,3,3,15,25,3523
70364,22109,9/8/21,6:12,28,7,3,3,15,25,3523
70364,22109,9/8/21,14:12,28,6,2,3,17,21.43,3523
70364,22109,9/8/21,22:12,28,7,2,3,16,25,3523
70364,22109,9/9/21,6:12,28,6,2,4,16,21.43,3523
70364,22109,9/9/21,14:12,28,6,2,4,16,21.43,3523
70364,22109,9/9/21,22:12,28,6,2,4,16,21.43,3523
70364,22109,9/10/21,6:12,28,6,2,4,16,21.43,3523
70364,22109,9/10/21,14:12,28,7,2,3,16,25,3523
70364,22109,9/10/21,22:12,28,7,2,3,16,25,3523
70364,22109,9/11/21,6:12,28,7,2,3,16,25,3523
70364,22109,9/11/21,14:12,28,7,2,3,16,25,3523
70364,22109,9/11/21,22:12,28,7,3,3,15,25,3523
70364,22109,9/12/21,6:12,28,7,3,3,15,25,3523
70364,22109,9/12/21,14:12,28,6,3,3,16,21.43,3523
70364,22109,9/12/21,22:12,28,5,3,4,16,17.86,3523
70364,22109,9/13/21,6:12,28,4,3,4,17,14.29,3523
70364,22109,9/13/21,14:12,28,4,3,4,17,14.29,3523
70364,22109,9/13/21,22:12,28,4,2,4,18,14.29,3523
70364,22109,9/14/21,6:12,28,4,2,4,18,14.29,3523
70364,22109,9/14/21,14:12,28,4,2,4,18,14.29,3523
70364,22109,9/14/21,22:12,28,5,2,3,18,17.86,3523
70364,22109,9/15/21,6:12,28,5,2,3,18,17.86,3523
70364,22109,9/15/21,14:12,28,5,2,3,18,17.86,3523
70364,22109,9/15/21,22:12,28,6,2,2,18,21.43,3523
70364,22109,9/16/21,6:12,28,6,2,2,18,21.43,3523
70364,22109,9/16/21,14:12,28,6,2,2,18,21.43,3523
70364,22109,9/16/21,22:12,28,6,4,2,16,21.43,3523
70364,22109,9/17/21,6:12,28,6,4,2,16,21.43,3523
70364,22109,9/17/21,14:12,28,6,4,2,16,21.43,3523
70364,22109,9/17/21,22:12,28,7,3,2,16,25,3523
70364,22109,9/18/21,6:12,28,7,3,2,16,25,3523
70364,22109,9/18/21,14:12,28,7,3,2,16,25,3523
70364,22109,9/18/21,22:12,28,7,3,2,16,25,3523
70364,22109,9/19/21,6:12,28,7,3,2,16,25,3523
70364,22109,9/19/21,14:12,28,7,3,2,16,25,3523
70364,22109,9/19/21,22:12,28,7,3,2,16,25,3523
70364,22109,9/20/21,6:12,28,7,3,2,16,25,3523
70364,22109,9/20/21,14:12,28,7,3,2,16,25,3523
70364,22109,9/20/21,22:13,28,7,3,2,16,25,3523
70364,22109,9/21/21,6:12,28,7,3,2,16,25,3523
70364,22109,9/21/21,14:23,28,7,3,2,16,25,3523
70364,22109,9/21/21,22:12,28,7,3,2,16,25,3523
70364,22109,9/22/21,6:12,28,7,3,2,16,25,3523
70364,22109,9/22/21,14:12,28,7,3,2,16,25,3523
70364,22109,9/22/21,22:12,28,7,3,2,16,25,3523
70364,22109,9/23/21,6:13,28,7,3,2,16,25,3523
70364,22109,9/23/21,14:12,28,7,3,2,16,25,3523
70364,22109,9/23/21,22:12,28,7,3,2,16,25,3523
70364,22109,9/24/21,6:13,28,8,3,2,15,28.57,3523
70364,22109,9/24/21,14:12,28,8,3,2,15,28.57,3523
70364,22109,9/24/21,22:12,28,8,3,2,15,28.57,3523
70364,22109,9/25/21,6:12,28,8,3,2,15,28.57,3523
70364,22109,9/25/21,14:12,28,8,3,2,15,28.57,3523
70364,22109,9/25/21,22:12,28,9,3,2,14,32.14,3523
70364,22109,9/26/21,6:12,28,9,3,2,14,32.14,3523
70364,22109,9/26/21,14:12,28,9,3,2,14,32.14,3523
70364,22109,9/26/21,22:12,28,10,2,2,14,35.71,3523
70364,22109,9/27/21,6:12,28,10,2,2,14,35.71,3523
70364,22109,9/27/21,14:12,28,10,2,2,14,35.71,3523
70364,22109,9/27/21,22:12,28,10,2,3,13,35.71,3523
70364,22109,9/28/21,6:12,28,10,2,3,13,35.71,3523
70364,22109,9/28/21,14:12,28,10,2,3,13,35.71,3523
70364,22109,9/28/21,22:12,28,10,2,3,13,35.71,3523
70364,22109,9/29/21,6:12,28,10,2,3,13,35.71,3523
70364,22109,9/29/21,14:12,28,10,2,3,13,35.71,3523
70364,22109,9/29/21,22:12,28,10,2,3,13,35.71,3523
70364,22109,9/30/21,6:12,28,10,2,3,13,35.71,3523
70364,22109,9/30/21,14:12,28,10,2,3,13,35.71,3523
70364,22109,9/30/21,22:13,28,10,2,3,13,35.71,3523
70364,22109,10/1/21,6:12,28,10,2,3,13,35.71,3523
70364,22109,10/1/21,14:12,28,10,2,3,13,35.71,3523
70364,22109,10/1/21,22:12,28,10,2,3,13,35.71,3523
70364,22109,10/2/21,6:12,28,10,2,3,13,35.71,3523
70364,22109,10/2/21,14:12,28,10,2,3,13,35.71,3523
70364,22109,10/2/21,22:12,28,10,2,3,13,35.71,3523
70364,22109,10/3/21,6:12,28,10,2,3,13,35.71,3523
70364,22109,10/3/21,14:12,28,10,2,3,13,35.71,3523
70364,22109,10/3/21,22:12,28,10,2,3,13,35.71,3523
70364,22109,10/4/21,6:12,28,11,2,3,12,39.29,3523
70364,22109,10/4/21,14:12,28,11,2,3,12,39.29,3523
70364,22109,10/4/21,22:12,28,11,2,3,12,39.29,3523
70364,22109,10/5/21,6:12,28,11,2,3,12,39.29,3523
70364,22109,10/5/21,14:12,28,11,2,3,12,39.29,3523
70364,22109,10/5/21,22:12,28,11,2,3,12,39.29,3523
70364,22109,10/6/21,6:12,28,11,2,3,12,39.29,3523
70364,22109,10/6/21,14:12,28,11,2,3,12,39.29,3523
70372,22007,8/27/21,22:13,2,2,0,0,0,100,167
70372,22007,8/28/21,6:12,2,2,0,0,0,100,167
70372,22007,8/28/21,14:12,2,2,0,0,0,100,167
70372,22007,8/28/21,22:12,2,2,0,0,0,100,167
70372,22007,8/29/21,6:12,2,2,0,0,0,100,167
70372,22007,8/29/21,14:12,2,2,0,0,0,100,167
70372,22007,8/29/21,22:12,2,2,0,0,0,100,167
70372,22007,8/30/21,6:12,2,2,0,0,0,100,167
70372,22007,8/30/21,14:12,2,2,0,0,0,100,167
70372,22007,8/30/21,22:13,2,2,0,0,0,100,167
70372,22007,8/31/21,6:12,2,2,0,0,0,100,167
70372,22007,8/31/21,14:12,2,2,0,0,0,100,167
70372,22007,8/31/21,22:12,2,2,0,0,0,100,167
70372,22007,9/1/21,6:12,2,1,0,0,1,50,167
70372,22007,9/1/21,14:12,2,1,0,1,0,50,167
70372,22007,9/1/21,22:12,2,0,0,2,0,0,167
70372,22007,9/2/21,6:12,2,0,0,2,0,0,167
70372,22007,9/2/21,14:12,2,0,0,2,0,0,167
70372,22007,9/2/21,22:12,2,0,0,1,1,0,167
70372,22007,9/3/21,6:12,2,0,0,1,1,0,167
70372,22007,9/3/21,14:12,2,0,0,1,1,0,167
70372,22007,9/3/21,22:12,2,0,0,1,1,0,167
70372,22007,9/4/21,6:12,2,0,0,1,1,0,167
70372,22007,9/4/21,14:12,2,0,0,1,1,0,167
70372,22007,9/4/21,22:12,2,1,1,0,0,50,167
70372,22007,9/5/21,6:12,2,1,1,0,0,50,167
70372,22007,9/5/21,14:12,2,1,1,0,0,50,167
70372,22007,9/5/21,22:12,2,2,0,0,0,100,167
70372,22007,9/6/21,6:12,2,2,0,0,0,100,167
70372,22007,9/6/21,14:12,2,2,0,0,0,100,167
70372,22007,9/6/21,22:12,2,2,0,0,0,100,167
70372,22007,9/7/21,6:12,2,2,0,0,0,100,167
70372,22007,9/7/21,14:12,2,2,0,0,0,100,167
70372,22007,9/7/21,22:12,2,2,0,0,0,100,167
70372,22007,9/8/21,6:12,2,2,0,0,0,100,167
70372,22007,9/8/21,14:12,2,2,0,0,0,100,167
70372,22007,9/8/21,22:12,2,2,0,0,0,100,167
70372,22007,9/9/21,6:12,2,2,0,0,0,100,167
70372,22007,9/9/21,14:12,2,2,0,0,0,100,167
70372,22007,9/9/21,22:12,2,2,0,0,0,100,167
70372,22007,9/10/21,6:12,2,2,0,0,0,100,167
70372,22007,9/10/21,14:12,2,2,0,0,0,100,167
70372,22007,9/10/21,22:12,2,2,0,0,0,100,167
70372,22007,9/11/21,6:12,2,2,0,0,0,100,167
70372,22007,9/11/21,14:12,2,2,0,0,0,100,167
70372,22007,9/11/21,22:12,2,2,0,0,0,100,167
70372,22007,9/12/21,6:12,2,2,0,0,0,100,167
70372,22007,9/12/21,14:12,2,2,0,0,0,100,167
70372,22007,9/12/21,22:12,2,2,0,0,0,100,167
70372,22007,9/13/21,6:12,2,2,0,0,0,100,167
70372,22007,9/13/21,14:12,2,2,0,0,0,100,167
70372,22007,9/13/21,22:12,2,2,0,0,0,100,167
70372,22007,9/14/21,6:12,2,2,0,0,0,100,167
70372,22007,9/14/21,14:12,2,2,0,0,0,100,167
70372,22007,9/14/21,22:12,2,2,0,0,0,100,167
70372,22007,9/15/21,6:12,2,2,0,0,0,100,167
70372,22007,9/15/21,14:12,2,2,0,0,0,100,167
70372,22007,9/15/21,22:12,2,2,0,0,0,100,167
70372,22007,9/16/21,6:12,2,2,0,0,0,100,167
70372,22007,9/16/21,14:12,2,2,0,0,0,100,167
70372,22007,9/16/21,22:12,2,2,0,0,0,100,167
70372,22007,9/17/21,6:12,2,2,0,0,0,100,167
70372,22007,9/17/21,14:12,2,2,0,0,0,100,167
70372,22007,9/17/21,22:12,2,2,0,0,0,100,167
70372,22007,9/18/21,6:12,2,2,0,0,0,100,167
70372,22007,9/18/21,14:12,2,2,0,0,0,100,167
70372,22007,9/18/21,22:12,2,2,0,0,0,100,167
70372,22007,9/19/21,6:12,2,2,0,0,0,100,167
70372,22007,9/19/21,14:12,2,2,0,0,0,100,167
70372,22007,9/19/21,22:12,2,2,0,0,0,100,167
70372,22007,9/20/21,6:12,2,2,0,0,0,100,167
70372,22007,9/20/21,14:12,2,2,0,0,0,100,167
70372,22007,9/20/21,22:13,2,2,0,0,0,100,167
70372,22007,9/21/21,6:12,2,2,0,0,0,100,167
70372,22007,9/21/21,14:23,2,2,0,0,0,100,167
70372,22007,9/21/21,22:12,2,2,0,0,0,100,167
70372,22007,9/22/21,6:12,2,2,0,0,0,100,167
70372,22007,9/22/21,14:12,2,2,0,0,0,100,167
70372,22007,9/22/21,22:12,2,2,0,0,0,100,167
70372,22007,9/23/21,6:13,2,2,0,0,0,100,167
70372,22007,9/23/21,14:12,2,2,0,0,0,100,167
70372,22007,9/23/21,22:12,2,2,0,0,0,100,167
70372,22007,9/24/21,6:13,2,2,0,0,0,100,167
70372,22007,9/24/21,14:12,2,2,0,0,0,100,167
70372,22007,9/24/21,22:12,2,2,0,0,0,100,167
70372,22007,9/25/21,6:12,2,2,0,0,0,100,167
70372,22007,9/25/21,14:12,2,2,0,0,0,100,167
70372,22007,9/25/21,22:12,2,2,0,0,0,100,167
70372,22007,9/26/21,6:12,2,2,0,0,0,100,167
70372,22007,9/26/21,14:12,2,2,0,0,0,100,167
70372,22007,9/26/21,22:12,2,2,0,0,0,100,167
70372,22007,9/27/21,6:12,2,2,0,0,0,100,167
70372,22007,9/27/21,14:12,2,2,0,0,0,100,167
70372,22007,9/27/21,22:12,2,2,0,0,0,100,167
70372,22007,9/28/21,6:12,2,2,0,0,0,100,167
70372,22007,9/28/21,14:12,2,2,0,0,0,100,167
70372,22007,9/28/21,22:12,2,2,0,0,0,100,167
70372,22007,9/29/21,6:12,2,2,0,0,0,100,167
70372,22007,9/29/21,14:12,2,2,0,0,0,100,167
70372,22007,9/29/21,22:12,2,2,0,0,0,100,167
70372,22007,9/30/21,6:12,2,2,0,0,0,100,167
70372,22007,9/30/21,14:12,2,2,0,0,0,100,167
70372,22007,9/30/21,22:13,2,2,0,0,0,100,167
70372,22007,10/1/21,6:12,2,2,0,0,0,100,167
70372,22007,10/1/21,14:12,2,2,0,0,0,100,167
70372,22007,10/1/21,22:12,2,2,0,0,0,100,167
70372,22007,10/2/21,6:12,2,2,0,0,0,100,167
70372,22007,10/2/21,14:12,2,2,0,0,0,100,167
70372,22007,10/2/21,22:12,2,2,0,0,0,100,167
70372,22007,10/3/21,6:12,2,2,0,0,0,100,167
70372,22007,10/3/21,14:12,2,2,0,0,0,100,167
70372,22007,10/3/21,22:12,2,2,0,0,0,100,167
70372,22007,10/4/21,6:12,2,2,0,0,0,100,167
70372,22007,10/4/21,14:12,2,2,0,0,0,100,167
70372,22007,10/4/21,22:12,2,2,0,0,0,100,167
70372,22007,10/5/21,6:12,2,2,0,0,0,100,167
70372,22007,10/5/21,14:12,2,2,0,0,0,100,167
70372,22007,10/5/21,22:12,2,2,0,0,0,100,167
70372,22007,10/6/21,6:12,2,2,0,0,0,100,167
70372,22007,10/6/21,14:12,2,2,0,0,0,100,167
70373,22057,8/27/21,22:13,3,3,0,0,0,100,282
70373,22057,8/28/21,6:12,3,3,0,0,0,100,282
70373,22057,8/28/21,14:12,3,3,0,0,0,100,282
70373,22057,8/28/21,22:12,3,3,0,0,0,100,282
70373,22057,8/29/21,6:12,3,3,0,0,0,100,282
70373,22057,8/29/21,14:12,3,3,0,0,0,100,282
70373,22057,8/29/21,22:12,3,3,0,0,0,100,282
70373,22057,8/30/21,6:12,3,3,0,0,0,100,282
70373,22057,8/30/21,14:12,3,3,0,0,0,100,282
70373,22057,8/30/21,22:13,3,3,0,0,0,100,282
70373,22057,8/31/21,6:12,3,3,0,0,0,100,282
70373,22057,8/31/21,14:12,3,3,0,0,0,100,282
70373,22057,8/31/21,22:12,3,3,0,0,0,100,282
70373,22057,9/1/21,6:12,3,3,0,0,0,100,282
70373,22057,9/1/21,14:12,3,3,0,0,0,100,282
70373,22057,9/1/21,22:12,3,2,0,0,1,66.67,282
70373,22057,9/2/21,6:12,3,2,0,0,1,66.67,282
70373,22057,9/2/21,14:12,3,2,0,0,1,66.67,282
70373,22057,9/2/21,22:12,3,0,0,0,3,0,282
70373,22057,9/3/21,6:12,3,0,0,0,3,0,282
70373,22057,9/3/21,14:12,3,0,0,0,3,0,282
70373,22057,9/3/21,22:12,3,0,0,0,3,0,282
70373,22057,9/4/21,6:12,3,0,0,0,3,0,282
70373,22057,9/4/21,14:12,3,0,0,0,3,0,282
70373,22057,9/4/21,22:12,3,0,0,0,3,0,282
70373,22057,9/5/21,6:12,3,0,0,0,3,0,282
70373,22057,9/5/21,14:12,3,0,0,0,3,0,282
70373,22057,9/5/21,22:12,3,1,0,0,2,33.33,282
70373,22057,9/6/21,6:12,3,1,0,0,2,33.33,282
70373,22057,9/6/21,14:12,3,1,0,0,2,33.33,282
70373,22057,9/6/21,22:12,3,1,0,0,2,33.33,282
70373,22057,9/7/21,6:12,3,1,0,0,2,33.33,282
70373,22057,9/7/21,14:12,3,1,0,0,2,33.33,282
70373,22057,9/7/21,22:12,3,1,0,0,2,33.33,282
70373,22057,9/8/21,6:12,3,0,0,0,3,0,282
70373,22057,9/8/21,14:12,3,0,0,0,3,0,282
70373,22057,9/8/21,22:12,3,0,0,0,3,0,282
70373,22057,9/9/21,6:12,3,0,0,0,3,0,282
70373,22057,9/9/21,14:12,3,0,0,0,3,0,282
70373,22057,9/9/21,22:12,3,0,0,0,3,0,282
70373,22057,9/10/21,6:12,3,0,0,0,3,0,282
70373,22057,9/10/21,14:12,3,0,0,0,3,0,282
70373,22057,9/10/21,22:12,3,0,0,0,3,0,282
70373,22057,9/11/21,6:12,3,0,0,0,3,0,282
70373,22057,9/11/21,14:12,3,0,0,0,3,0,282
70373,22057,9/11/21,22:12,3,0,0,0,3,0,282
70373,22057,9/12/21,6:12,3,0,0,0,3,0,282
70373,22057,9/12/21,14:12,3,0,0,0,3,0,282
70373,22057,9/12/21,22:12,3,0,0,0,3,0,282
70373,22057,9/13/21,6:12,3,0,0,0,3,0,282
70373,22057,9/13/21,14:12,3,0,0,0,3,0,282
70373,22057,9/13/21,22:12,3,0,0,0,3,0,282
70373,22057,9/14/21,6:12,3,0,0,0,3,0,282
70373,22057,9/14/21,14:12,3,0,0,0,3,0,282
70373,22057,9/14/21,22:12,3,0,0,0,3,0,282
70373,22057,9/15/21,6:12,3,0,0,0,3,0,282
70373,22057,9/15/21,14:12,3,0,0,0,3,0,282
70373,22057,9/15/21,22:12,3,0,0,0,3,0,282
70373,22057,9/16/21,6:12,3,0,0,0,3,0,282
70373,22057,9/16/21,14:12,3,0,0,0,3,0,282
70373,22057,9/16/21,22:12,3,0,0,0,3,0,282
70373,22057,9/17/21,6:12,3,0,0,0,3,0,282
70373,22057,9/17/21,14:12,3,0,0,0,3,0,282
70373,22057,9/17/21,22:12,3,0,0,0,3,0,282
70373,22057,9/18/21,6:12,3,0,0,0,3,0,282
70373,22057,9/18/21,14:12,3,0,0,0,3,0,282
70373,22057,9/18/21,22:12,3,0,0,0,3,0,282
70373,22057,9/19/21,6:12,3,0,0,0,3,0,282
70373,22057,9/19/21,14:12,3,0,0,0,3,0,282
70373,22057,9/19/21,22:12,3,0,0,0,3,0,282
70373,22057,9/20/21,6:12,3,0,0,0,3,0,282
70373,22057,9/20/21,14:12,3,0,0,0,3,0,282
70373,22057,9/20/21,22:13,3,0,0,0,3,0,282
70373,22057,9/21/21,6:12,3,0,0,0,3,0,282
70373,22057,9/21/21,14:23,3,0,0,0,3,0,282
70373,22057,9/21/21,22:12,3,0,0,0,3,0,282
70373,22057,9/22/21,6:12,3,0,0,0,3,0,282
70373,22057,9/22/21,14:12,3,0,0,0,3,0,282
70373,22057,9/22/21,22:12,3,0,0,0,3,0,282
70373,22057,9/23/21,6:13,3,0,0,0,3,0,282
70373,22057,9/23/21,14:12,3,0,0,0,3,0,282
70373,22057,9/23/21,22:12,3,0,0,0,3,0,282
70373,22057,9/24/21,6:13,3,0,0,0,3,0,282
70373,22057,9/24/21,14:12,3,0,0,0,3,0,282
70373,22057,9/24/21,22:12,3,0,0,0,3,0,282
70373,22057,9/25/21,6:12,3,0,0,0,3,0,282
70373,22057,9/25/21,14:12,3,0,0,0,3,0,282
70373,22057,9/25/21,22:12,3,0,0,0,3,0,282
70373,22057,9/26/21,6:12,3,0,0,0,3,0,282
70373,22057,9/26/21,14:12,3,0,0,0,3,0,282
70373,22057,9/26/21,22:12,3,0,0,0,3,0,282
70373,22057,9/27/21,6:12,3,0,0,0,3,0,282
70373,22057,9/27/21,14:12,3,0,0,0,3,0,282
70373,22057,9/27/21,22:12,3,0,0,0,3,0,282
70373,22057,9/28/21,6:12,3,0,0,0,3,0,282
70373,22057,9/28/21,14:12,3,0,0,0,3,0,282
70373,22057,9/28/21,22:12,3,0,0,0,3,0,282
70373,22057,9/29/21,6:12,3,0,0,0,3,0,282
70373,22057,9/29/21,14:12,3,0,0,0,3,0,282
70373,22057,9/29/21,22:12,3,0,0,0,3,0,282
70373,22057,9/30/21,6:12,3,1,0,0,2,33.33,282
70373,22057,9/30/21,14:12,3,1,0,0,2,33.33,282
70373,22057,9/30/21,22:13,3,1,0,0,2,33.33,282
70373,22057,10/1/21,6:12,3,1,0,0,2,33.33,282
70373,22057,10/1/21,14:12,3,1,0,0,2,33.33,282
70373,22057,10/1/21,22:12,3,1,0,0,2,33.33,282
70373,22057,10/2/21,6:12,3,1,0,0,2,33.33,282
